﻿Daily Discharge (m3/s) (PARAM = 1) and Daily Water Level (m) (PARAM = 2)
 ID,PARAM,TYPE,YEAR,DD,Jan,SYM,Feb,SYM,Mar,SYM,Apr,SYM,May,SYM,Jun,SYM,Jul,SYM,Aug,SYM,Sep,SYM,Oct,SYM,Nov,SYM,Dec,SYM
08MF005,1,1,1919,24,702,,547,,507,,1770,,5270,,8070,,6140,,4330,,2440,,1770,,2070,,1140,
08MF005,1,1,1919,25,657,,527,,507,,1890,,5640,,8270,,6000,,4220,,2300,,1850,,1890,,1250,
08MF005,1,1,1919,26,657,,507,,507,,2020,,6200,,8520,,5950,,3940,,2070,,1640,,1680,,1310,
08MF005,1,1,1919,27,634,,490,,507,,2110,,6570,,8410,,5780,,3820,,1980,,1420,,1720,,1350,
08MF005,1,1,1919,28,612,,490,,507,,2250,,6630,,8070,,5720,,3430,,1890,,1310,,1640,,1310,
08MF005,1,1,1919,29,702,,,,527,,2540,,6820,,7500,,5640,,3260,,1810,,1250,,1600,,1280,
08MF005,1,1,1919,30,702,,,,566,,2800,,6820,,7360,,5720,,3140,,1810,,1250,,1450,,1280,
08MF005,1,1,1919,31,657,,,,612,,,,6370,,,,5720,,3310,,,,1210,,,,1210,
08MF005,1,1,1920,01,1180,,980,,680,,657,,2110,,4050,,8580,,7140,,3770,,2940,,2800,,1560,
08MF005,1,1,1920,02,1140,,951,,680,,657,,2200,,4050,,9060,,7650,,3480,,3090,,2700,,1520,
08MF005,1,1,1920,03,1110,,895,,657,,634,,2350,,4330,,9680,,7190,,3200,,3000,,2540,,1490,
08MF005,1,1,1920,04,1110,,869,,657,,634,,2540,,4620,,10100,,7050,,3030,,3310,,2400,,1520,
08MF005,1,1,1920,05,1080,,895,,634,,612,,2350,,4960,,10400,,6740,,2940,,3770,,2300,,1520,
08MF005,1,1,1920,06,1010,,1010,,612,,612,,2400,,5780,,10400,,6570,,2890,,3770,,2250,,1490,
08MF005,1,1,1920,07,951,,1040,,612,,589,,2540,,5830,,10100,,6990,,2830,,3820,,2200,,1450,
08MF005,1,1,1920,08,951,,980,,612,,702,,2890,,6510,,9680,,6140,,2800,,3820,,2110,,1420,
08MF005,1,1,1920,09,923,,951,,634,,566,,3200,,6990,,9600,,6000,,2800,,3770,,2020,,1420,
08MF005,1,1,1920,10,895,,895,,634,,566,,3600,,7310,,9600,,5890,,2750,,4390,,1890,,1380,
08MF005,1,1,1920,11,869,,869,,634,,612,,4620,,7500,,9910,,5950,,2700,,4790,,1810,,1310,
08MF005,1,1,1920,12,895,,869,,634,,612,,4330,,7450,,10100,,5890,,2800,,5320,,1770,,1250,
08MF005,1,1,1920,13,923,,844,,657,,634,,4280,,7500,,10400,,5640,,2800,,4110,,1640,,1210,
08MF005,1,1,1920,14,1210,,844,,680,,634,,4220,,7560,,10400,,5640,,2890,,3940,,1560,,1110,
08MF005,1,1,1920,15,951,,818,,657,,612,,4390,,7700,,10700,,5470,,2830,,3650,,1520,,1040,
08MF005,1,1,1920,16,951,,818,,634,,680,,4560,,7930,,10800,,5470,,2890,,3480,,1490,,1040,
08MF005,1,1,1920,17,1180,,793,,612,,680,,4790,,7790,,10800,,5320,,3030,,3310,,1600,,1040,
08MF005,1,1,1920,18,1280,,793,,612,,748,,4790,,8270,,10500,,5270,,3090,,3200,,1600,,1040,
08MF005,1,1,1920,19,1110,,793,,612,,793,,4840,,8580,,10400,,5010,,3090,,3000,,1680,,1010,
08MF005,1,1,1920,20,1040,,793,,612,,844,,5380,,8670,,10200,,4840,,3140,,2830,,1680,,980,
08MF005,1,1,1920,21,980,,770,,634,,951,,5380,,8780,,10100,,4840,,3260,,2800,,1640,,1080,
08MF005,1,1,1920,22,1010,,725,,657,,980,,5320,,8920,,9830,,4790,,3430,,2640,,1640,,951,
08MF005,1,1,1920,23,1010,,748,,634,,1010,,5010,,8580,,9600,,4500,,3600,,2590,,1680,,895,
08MF005,1,1,1920,24,951,,725,,657,,1040,,4900,,8580,,9340,,4390,,3820,,2640,,1680,,895,
08MF005,1,1,1920,25,869,,725,,657,,1110,,4840,,8410,,9000,,4390,,3820,,2640,,1680,,869,
08MF005,1,1,1920,26,869,,702,,680,,1210,,4670,,8350,,8920,,4280,,3600,,2750,,1640,,1210,
08MF005,1,1,1920,27,895,,702,,657,,1350,,4450,,8070,,8580,,4160,,3430,,2640,,1640,,1180,
08MF005,1,1,1920,28,923,,702,,657,,1490,,4280,,7930,,8270,,4280,,3200,,2590,,1560,,1010,
08MF005,1,1,1920,29,951,,680,,680,,1600,,4050,,7930,,7840,,3990,,3030,,2640,,1520,,980,
08MF005,1,1,1920,30,980,,,,702,,1890,,4050,,8130,,7500,,3940,,2940,,2700,,1560,,1210,
08MF005,1,1,1920,31,1010,,,,702,,,,4110,,,,7250,,3880,,,,2750,,,,1180,
08MF005,1,1,1921,01,1140,,818,,951,,770,,2160,,8130,,8670,,5470,,3090,,3200,,2800,,1560,
08MF005,1,1,1921,02,1140,,818,,980,,793,,2160,,8210,,8210,,5380,,3030,,3030,,2700,,1600,
08MF005,1,1,1921,03,1180,,818,,951,,793,,2200,,8470,,8070,,5130,,3030,,2890,,2490,,1640,
08MF005,1,1,1921,04,1180,,818,,923,,818,,2300,,8920,,8130,,5010,,3140,,2700,,2400,,1520,
08MF005,1,1,1921,05,1180,,818,,923,,793,,2490,,9200,,7840,,4900,,3030,,2540,,2440,,1490,
08MF005,1,1,1921,06,1080,,793,,895,,793,,2590,,9260,,7500,,4730,,2890,,2490,,2400,,1450,
08MF005,1,1,1921,07,1010,,793,,895,,793,,2700,,9740,,7560,,4620,,3000,,2440,,2590,,1380,
08MF005,1,1,1921,08,951,,793,,923,,748,,2700,,10000,,6990,,4450,,3030,,2350,,2540,,1310,
08MF005,1,1,1921,09,980,,793,,895,,818,,2830,,10500,,6740,,4330,,3140,,2250,,2400,,1380,
08MF005,1,1,1921,10,869,,1180,,895,,869,,3000,,10800,,6570,,4220,,3030,,2160,,2350,,1310,
08MF005,1,1,1921,11,818,,1720,,869,,951,,3200,,11100,,6510,,4500,,3310,,2160,,2200,,2350,
08MF005,1,1,1921,12,818,,1380,,818,,1110,,3370,,11000,,6570,,4620,,3200,,2250,,2250,,2940,
08MF005,1,1,1921,13,680,,1080,,770,,1180,,3710,,10400,,6680,,4110,,2940,,2400,,2350,,2400,
08MF005,1,1,1921,14,1010,,1010,,770,,1250,,4220,,10000,,6510,,4330,,2700,,2540,,2400,,1850,
08MF005,1,1,1921,15,1110,,895,,770,,1380,,4620,,9830,,6370,,4110,,2440,,2640,,2350,,1520,
08MF005,1,1,1921,16,980,,844,,770,,1450,,4900,,9060,,6200,,3990,,2350,,2700,,2300,,1350,
08MF005,1,1,1921,17,895,,793,,770,,1520,,5130,,9060,,6200,,3990,,2200,,2640,,2200,,1180,
08MF005,1,1,1921,18,869,,770,,793,,1770,,5780,,8860,,6140,,3940,,2160,,2590,,1980,,1110,
08MF005,1,1,1921,19,844,,770,,793,,1940,,6310,,8580,,6200,,3940,,2070,,2800,,1770,,1080,
08MF005,1,1,1921,20,844,,770,,793,,2350,,6740,,8720,,6140,,3880,,2110,,2800,,1420,,1040,
08MF005,1,1,1921,21,844,,770,,770,,2350,,7310,,8860,,5950,,3990,,2200,,2750,,1210,,1040,
08MF005,1,1,1921,22,793,,748,,748,,2490,,7790,,8860,,5830,,3940,,2200,,2590,,1080,,1010,
08MF005,1,1,1921,23,818,,725,,770,,2640,,8350,,8780,,5890,,3770,,2070,,2440,,1040,,1010,
08MF005,1,1,1921,24,844,,793,,770,,2640,,8670,,9060,,6000,,3940,,2200,,2400,,1040,,1010,
08MF005,1,1,1921,25,869,,895,,770,,2590,,9000,,9200,,6200,,4050,,2400,,2300,,980,,980,
08MF005,1,1,1921,26,869,,923,,770,,2490,,8780,,9150,,6260,,3940,,2350,,2300,,1140,,980,
08MF005,1,1,1921,27,869,,923,,770,,2400,,8670,,9060,,6060,,3820,,2830,,2160,,1310,,951,
08MF005,1,1,1921,28,895,,923,,770,,2350,,8580,,9000,,5830,,3770,,3200,,3990,,1380,,923,
08MF005,1,1,1921,29,895,,,,748,,2250,,8470,,8920,,5720,,3600,,2890,,4900,,1380,,895,
08MF005,1,1,1921,30,869,,,,748,,2250,,8270,,8780,,5640,,3370,,3030,,3480,,1450,,869,
08MF005,1,1,1921,31,844,,,,770,,,,8210,,,,5640,,3140,,,,2890,,,,895,
08MF005,1,1,1922,01,951,,844,,589,,566,,2200,,7050,,6990,,3940,,3090,,2940,,1640,,1980,
08MF005,1,1,1922,02,951,,770,,612,,566,,2300,,7840,,6940,,3940,,3000,,3260,,1560,,1850,
08MF005,1,1,1922,03,980,,702,,634,,589,,2590,,8780,,6880,,3940,,2940,,4390,,1560,,1680,
08MF005,1,1,1922,04,951,,657,,634,,612,,2940,,9200,,6820,,3940,,2890,,5010,,1520,,1520,
08MF005,1,1,1922,05,951,,634,,612,,634,,3030,,9600,,6740,,3370,,2800,,4280,,1380,,1350,
08MF005,1,1,1922,06,951,,770,,612,,657,,3090,,9740,,6680,,3480,,2750,,3370,,1450,,1140,
08MF005,1,1,1922,07,923,,702,,612,,680,,3000,,9910,,6680,,3770,,2750,,2940,,1350,,1040,
08MF005,1,1,1922,08,923,,725,,612,,680,,2750,,9740,,6680,,3710,,2640,,2640,,1350,,951,
08MF005,1,1,1922,09,923,,657,,612,,680,,2540,,9200,,6570,,3600,,2590,,2440,,1310,,844,
08MF005,1,1,1922,10,895,,634,,634,,680,,2400,,8780,,6430,,3540,,2590,,2250,,951,,869,
08MF005,1,1,1922,11,895,,793,,634,,702,,2350,,8210,,6140,,3540,,2590,,2160,,1210,,895,
08MF005,1,1,1922,12,895,,702,,612,,702,,2440,,7930,,5950,,3540,,2640,,2110,,1210,,818,
08MF005,1,1,1922,13,895,,770,,589,,725,,2750,,8210,,5720,,3430,,2750,,2070,,1180,,951,
08MF005,1,1,1922,14,869,,818,,589,,725,,3000,,8470,,5580,,3480,,2750,,1980,,1140,,1010,
08MF005,1,1,1922,15,869,,793,,589,,725,,3030,,8580,,5470,,3430,,2750,,1890,,1110,,980,
08MF005,1,1,1922,16,895,,793,,566,,725,,3480,,8580,,5180,,3310,,2700,,1850,,1110,,895,
08MF005,1,1,1922,17,1010,,634,,589,,725,,4450,,8580,,5070,,3260,,2640,,1770,,1140,,895,
08MF005,1,1,1922,18,1140,,657,,566,,725,,5130,,8270,,5070,,3090,,2440,,1680,,1180,,1010,
08MF005,1,1,1922,19,1110,,634,,612,,748,,6140,,8070,,4900,,3260,,2350,,1640,,1180,,1140,
08MF005,1,1,1922,20,951,,612,,612,,770,,6510,,7790,,4790,,3260,,2250,,1640,,1180,,951,
08MF005,1,1,1922,21,844,,612,,589,,844,,6310,,7140,,4730,,3260,,2200,,1560,,1140,,1080,
08MF005,1,1,1922,22,844,,589,,566,,895,,5890,,7190,,4670,,3260,,2200,,1490,,1140,,1210,
08MF005,1,1,1922,23,844,,589,,566,,895,,5520,,6990,,4620,,3260,,2110,,1490,,1110,,1250,
08MF005,1,1,1922,24,951,,566,,566,,951,,5270,,6940,,4500,,3310,,2020,,1490,,1110,,1280,
08MF005,1,1,1922,25,793,,589,,547,,1040,,4900,,7250,,4330,,3310,,2020,,1640,,1110,,1280,
08MF005,1,1,1922,26,793,,589,,547,,1140,,4620,,7310,,4160,,3310,,2160,,1890,,1140,,1210,
08MF005,1,1,1922,27,793,,566,,547,,1280,,4620,,7250,,4110,,3310,,2250,,1890,,1310,,1380,
08MF005,1,1,1922,28,793,,566,,547,,1380,,4730,,7140,,3990,,3310,,2110,,1940,,1450,,1280,
08MF005,1,1,1922,29,818,,,,547,,1520,,5070,,7050,,3940,,3310,,2020,,1940,,1890,,1210,
08MF005,1,1,1922,30,844,,,,566,,1890,,5520,,6990,,3940,,3200,,2160,,1810,,2300,,1180,
08MF005,1,1,1922,31,895,,,,566,,,,6310,,,,3940,,3140,,,,1720,,,,1140,
08MF005,1,1,1923,01,1110,,702,,634,,748,,2890,,5950,,7310,,4450,,3310,,1450,,980,,869,
08MF005,1,1,1923,02,1080,,702,,634,,748,,2750,,5780,,7140,,4220,,3310,,1420,,980,,869,
08MF005,1,1,1923,03,1140,,680,,634,,770,,2640,,6140,,6940,,4050,,3310,,1380,,951,,869,
08MF005,1,1,1923,04,1110,,680,,612,,793,,2540,,6630,,6740,,3880,,3310,,1350,,923,,869,
08MF005,1,1,1923,05,1080,,680,,634,,793,,2440,,7310,,6880,,3650,,3260,,1350,,895,,869,
08MF005,1,1,1923,06,1180,,680,,634,,818,,2540,,7560,,6990,,3370,,3260,,1380,,951,,1010,
08MF005,1,1,1923,07,1140,,702,,634,,818,,2800,,7840,,7310,,3200,,3310,,1420,,1010,,923,
08MF005,1,1,1923,08,1110,,702,,657,,818,,3260,,8270,,7310,,3090,,3310,,1380,,1040,,869,
08MF005,1,1,1923,09,1040,,702,,657,,844,,3600,,8580,,6880,,3000,,3140,,1350,,1040,,793,
08MF005,1,1,1923,10,1010,,680,,657,,869,,3710,,8720,,6310,,2940,,2940,,1350,,980,,748,
08MF005,1,1,1923,11,980,,657,,657,,895,,3990,,8780,,6260,,2940,,2830,,1350,,951,,895,
08MF005,1,1,1923,12,980,,680,,657,,951,,4500,,8860,,6200,,3000,,2700,,1310,,923,,725,
08MF005,1,1,1923,13,923,,702,,634,,980,,5070,,9260,,6060,,3000,,2640,,1280,,951,,770,
08MF005,1,1,1923,14,923,,702,,612,,980,,5520,,9200,,5830,,3370,,2540,,1280,,895,,770,
08MF005,1,1,1923,15,895,,680,,589,,1010,,5520,,9060,,5830,,3140,,2440,,1280,,895,,770,
08MF005,1,1,1923,16,869,,680,,589,,1080,,5520,,8920,,5720,,3030,,2350,,1280,,895,,818,
08MF005,1,1,1923,17,895,,657,,566,,1180,,5580,,8720,,5580,,3540,,2250,,1280,,869,,869,
08MF005,1,1,1923,18,923,,657,,566,,1420,,5520,,8520,,5380,,3540,,2110,,1310,,869,,869,
08MF005,1,1,1923,19,869,,680,,566,,1520,,5470,,8070,,5180,,3600,,2110,,1350,,869,,869,
08MF005,1,1,1923,20,818,,680,,589,,1640,,5380,,7840,,5070,,3600,,2110,,1310,,869,,869,
08MF005,1,1,1923,21,770,,657,,566,,1720,,5470,,7500,,4960,,3650,,2110,,1310,,869,,869,
08MF005,1,1,1923,22,748,,657,,566,,1890,,5580,,7450,,4790,,3710,,2160,,1310,,895,,895,
08MF005,1,1,1923,23,725,,634,,566,,1940,,5950,,7360,,4730,,3770,,2160,,1280,,980,,895,
08MF005,1,1,1923,24,725,,657,,566,,1980,,6060,,7360,,4620,,3820,,2200,,1210,,1040,,923,
08MF005,1,1,1923,25,725,,657,,566,,2110,,6570,,7500,,4500,,3710,,1720,,1210,,980,,869,
08MF005,1,1,1923,26,702,,657,,566,,2300,,6630,,7650,,4330,,3710,,1680,,1250,,923,,844,
08MF005,1,1,1923,27,702,,634,,589,,2540,,6680,,7650,,4220,,3710,,1640,,1210,,951,,818,
08MF005,1,1,1923,28,702,,634,,612,,2590,,6570,,7500,,4050,,3480,,1600,,1140,,980,,818,
08MF005,1,1,1923,29,725,,,,612,,2700,,6570,,7500,,3940,,3370,,1560,,1110,,923,,793,
08MF005,1,1,1923,30,770,,,,634,,2800,,6370,,7450,,4390,,3310,,1520,,1080,,895,,748,
08MF005,1,1,1923,31,725,,,,702,,,,6140,,,,4450,,3310,,,,1010,,,,702,
08MF005,1,1,1924,01,473,E,1250,,818,,612,,1560,,6630,,5720,,4330,,4160,,2230,,1820,,1130,
08MF005,1,1,1924,02,453,E,1040,,793,,634,,2200,,6820,,5950,,4330,,3770,,2190,,1790,,1130,
08MF005,1,1,1924,03,453,E,923,,793,,634,,2890,,6570,,6310,,4220,,3430,,2140,,1710,,1130,
08MF005,1,1,1924,04,453,E,869,,770,,634,,3140,,7500,,5950,,4110,,3200,,2100,,1680,,1100,
08MF005,1,1,1924,05,453,E,869,,770,,657,,3260,,7560,,6740,,3710,,3140,,2230,,1600,,1100,
08MF005,1,1,1924,06,425,E,895,,793,,680,,3370,,7650,,6990,,3880,,3820,,1980,,1710,,1070,
08MF005,1,1,1924,07,439,E,869,,748,,818,,3430,,7360,,6820,,3770,,4390,,2280,,1790,,1070,
08MF005,1,1,1924,08,453,E,844,,770,,770,,3430,,7140,,6430,,3650,,4390,,2190,,1460,,1040,
08MF005,1,1,1924,09,481,E,818,,770,,770,,3370,,7050,,6200,,3480,,3600,,2060,,1310,,1100,
08MF005,1,1,1924,10,496,E,818,,748,,793,,3540,,6990,,6060,,3480,,3820,,1940,,1160,,1130,
08MF005,1,1,1924,11,510,E,1110,,748,,818,,3770,,6940,,5780,,3430,,3540,,1900,,929,,1380,
08MF005,1,1,1924,12,524,E,1640,,748,,895,,4330,,6940,,5380,,3370,,3090,,1860,,1010,,2020,
08MF005,1,1,1924,13,538,E,1180,,725,,923,,4730,,6940,,5070,,3310,,3370,,1860,,983,,2020,
08MF005,1,1,1924,14,552,E,1040,,702,,951,,5130,,6990,,4960,,3310,,3200,,1820,,929,,1820,
08MF005,1,1,1924,15,566,E,980,,702,,951,,5720,,7190,,4670,,3370,,3000,,1790,,1010,,1640,
08MF005,1,1,1924,16,580,E,923,,702,,980,,6430,,7250,,4560,,3370,,2590,,1790,,1130,,1350,
08MF005,1,1,1924,17,595,E,869,,702,,1010,,7250,,7190,,4390,,3430,,2830,,1750,,1130,,983,
08MF005,1,1,1924,18,609,E,844,,680,,1010,,8470,,7140,,4450,,3480,,2830,,1680,,878,,929,
08MF005,1,1,1924,19,634,,818,,680,,1010,,9680,,7140,,4670,,3430,,2800,,1710,,1270,,852,
08MF005,1,1,1924,20,634,,793,,680,,1010,,9340,,7140,,4620,,3430,,2540,,1710,,1420,,1130,
08MF005,1,1,1924,21,634,,770,,680,,980,,9490,,7050,,4560,,3430,,2590,,1790,,1420,,1100,
08MF005,1,1,1924,22,634,,770,,702,,923,,9400,,6940,,4330,,3370,,2750,,1750,,1420,,1100,
08MF005,1,1,1924,23,634,,748,,702,,895,,8920,,6820,,4220,,3370,,2830,,1680,,1380,,1130,
08MF005,1,1,1924,24,657,,748,,680,,869,,8720,,6370,,3940,,3370,,2490,,1750,,1310,,1130,
08MF005,1,1,1924,25,657,,770,,657,,869,,8520,,6000,,3940,,3370,,2540,,2280,,1270,,1160,
08MF005,1,1,1924,26,634,,748,,657,,844,,8410,,5830,,3880,,3370,,2750,,2020,,1230,,1270,
08MF005,1,1,1924,27,634,,748,,657,,895,,8210,,5640,,3880,,4730,,2700,,1940,,1160,,1420,
08MF005,1,1,1924,28,657,,793,,657,,980,,7990,,5640,,3940,,5580,,2540,,1860,,1100,,1380,
08MF005,1,1,1924,29,702,,818,,657,,1110,,7650,,5640,,4050,,6310,,2160,,2280,,1100,,1230,
08MF005,1,1,1924,30,818,,,,657,,1280,,7250,,5640,,4220,,6060,,2300,,1940,,1130,,1100,
08MF005,1,1,1924,31,980,,,,612,,,,6880,,,,4330,,4960,,,,1900,,,,1040,
08MF005,1,1,1925,01,1010,,878,,671,,711,,3400,,7590,,6970,,3820,,2760,,1600,,903,,827,
08MF005,1,1,1925,02,954,,1070,,671,,711,,3510,,7820,,6570,,3820,,2760,,1570,,903,,878,
08MF005,1,1,1925,03,954,,1070,,691,,731,,3450,,7480,,6400,,3880,,2800,,1460,,903,,878,
08MF005,1,1,1925,04,954,,954,,711,,753,,3540,,7530,,6340,,3820,,2710,,1420,,929,,903,
08MF005,1,1,1925,05,954,,929,,731,,776,,3710,,7360,,6120,,3770,,2610,,1350,,903,,929,
08MF005,1,1,1925,06,954,,878,,731,,878,,4050,,7480,,5780,,3650,,2800,,1310,,903,,929,
08MF005,1,1,1925,07,929,,852,,711,,954,,4190,,7360,,5490,,3510,,2890,,1230,,903,,954,
08MF005,1,1,1925,08,929,,827,,711,,1070,,4420,,6630,,5380,,3400,,2940,,1200,,878,,1680,
08MF005,1,1,1925,09,929,,801,,711,,1270,,5610,,6570,,5320,,3280,,3030,,1200,,878,,2890,
08MF005,1,1,1925,10,903,,776,,691,,1460,,5610,,6460,,5270,,3200,,2760,,1160,,852,,3200,
08MF005,1,1,1925,11,903,,753,,691,,1490,,6290,,6460,,5210,,3140,,2560,,1130,,878,,2800,
08MF005,1,1,1925,12,903,,731,,711,,1600,,6630,,6510,,5150,,3030,,2320,,1100,,878,,2760,
08MF005,1,1,1925,13,878,,731,,711,,1750,,7020,,6630,,5040,,3030,,2320,,1100,,903,,2420,
08MF005,1,1,1925,14,852,,731,,691,,1820,,7250,,6630,,4360,,3000,,2320,,1130,,878,,2190,
08MF005,1,1,1925,15,827,,711,,691,,1980,,7530,,6680,,4810,,2890,,2320,,1130,,878,,2100,
08MF005,1,1,1925,16,801,,691,,691,,2420,,7990,,6850,,4700,,2890,,2510,,1100,,878,,1940,
08MF005,1,1,1925,17,776,,691,,691,,2710,,8330,,6850,,4590,,2890,,2610,,1070,,852,,1860,
08MF005,1,1,1925,18,827,,691,,691,,2860,,8720,,6910,,4590,,2860,,2420,,1040,,852,,1710,
08MF005,1,1,1925,19,827,,691,,691,,3090,,9120,,7140,,4470,,2800,,2420,,1010,,878,,1710,
08MF005,1,1,1925,20,852,,691,,691,,3340,,9740,,7190,,4300,,2800,,2280,,1010,,903,,1710,
08MF005,1,1,1925,21,852,,711,,691,,3400,,9800,,7190,,4190,,2800,,2140,,983,,852,,1680,
08MF005,1,1,1925,22,852,,731,,691,,3510,,9910,,7080,,4130,,2760,,2060,,983,,878,,1600,
08MF005,1,1,1925,23,827,,731,,711,,3650,,9970,,6970,,3990,,2710,,1980,,983,,983,,1530,
08MF005,1,1,1925,24,827,,711,,711,,3600,,9970,,6740,,3940,,2610,,1900,,954,,983,,1490,
08MF005,1,1,1925,25,827,,711,,711,,3600,,9740,,6800,,3770,,2560,,1860,,983,,1010,,1490,
08MF005,1,1,1925,26,801,,711,,711,,3510,,9340,,7080,,3770,,2510,,1790,,1010,,983,,1460,
08MF005,1,1,1925,27,776,,691,,711,,3400,,8830,,7250,,3770,,2420,,1710,,1130,,929,,1530,
08MF005,1,1,1925,28,753,,691,,711,,3400,,8160,,7140,,3770,,2370,,1710,,1070,,878,,1530,
08MF005,1,1,1925,29,801,,,,711,,3230,,7930,,7140,,3710,,2320,,1710,,1040,,827,,1640,
08MF005,1,1,1925,30,852,,,,711,,3280,,7650,,7140,,3710,,2420,,1680,,983,,753,,1680,
08MF005,1,1,1925,31,852,,,,711,,,,7590,,,,3650,,2610,,,,903,,,,1680,
08MF005,1,1,1926,01,1490,,903,,776,,1310,,5380,,4300,,5660,,2940,,2140,,954,,1460,,1040,E
08MF005,1,1,1926,02,1380,,903,,801,,1310,,5780,,3770,,5490,,2940,,2060,,954,,1350,,1040,
08MF005,1,1,1926,03,1350,,878,,801,,1310,,5610,,3510,,5100,,2710,,2060,,954,,1230,,929,
08MF005,1,1,1926,04,1270,,878,,801,,1270,,5890,,3280,,5100,,2660,,2100,,954,,1230,,954,
08MF005,1,1,1926,05,1270,,852,,827,,1230,,5660,,3940,,4930,,2610,,2100,,954,,1270,,929,
08MF005,1,1,1926,06,1230,,852,,827,,878,,5950,,3940,,4980,,2510,,2100,,954,,1310,,903,
08MF005,1,1,1926,07,1230,,852,,827,,878,,6000,,4190,,5040,,2420,,2140,,983,,1310,,929,
08MF005,1,1,1926,08,1200,,878,,801,,1100,,4930,,4640,,5210,,2420,,2100,,1040,,1270,,954,
08MF005,1,1,1926,09,1160,,929,,801,,1070,,5270,,4760,,5270,,2420,,2060,,1070,,1270,,983,
08MF005,1,1,1926,10,1490,,983,,801,,1100,,4470,,4590,,5320,,2420,,1980,,1130,,1310,,1070,
08MF005,1,1,1926,11,1420,,929,,801,,983,,4300,,4530,,5320,,2420,,1940,,1230,,1350,,1130,
08MF005,1,1,1926,12,1420,,929,,801,,1200,,4130,,4420,,5210,,2470,,1820,,1200,,1420,,1040,
08MF005,1,1,1926,13,1420,,903,,801,,1380,,4190,,4360,,5040,,2420,,1750,,1160,,1420,,903,
08MF005,1,1,1926,14,1350,,903,,801,,1570,,4250,,3990,,4930,,2420,,1640,,1230,,1420,,929,
08MF005,1,1,1926,15,1310,,929,,801,,1860,,4360,,4300,,4810,,2420,,1600,,1380,,1460,,878,
08MF005,1,1,1926,16,1230,,929,,801,,2190,,4590,,3650,,4700,,2420,,1530,,1820,,1460,,801,
08MF005,1,1,1926,17,1230,,878,,801,,2610,,4930,,3650,,4420,,2420,,1460,,1790,,1420,,711,
08MF005,1,1,1926,18,1310,,852,,801,,3450,,5320,,3280,,4360,,2470,,1380,,1710,,1380,,711,
08MF005,1,1,1926,19,1310,,827,,852,,4050,,5100,,3820,,3880,,2470,,1310,,1820,,1310,,801,
08MF005,1,1,1926,20,1310,,801,,903,,4360,,4360,,4420,,3570,,2510,,1270,,1900,,1270,,776,
08MF005,1,1,1926,21,1310,,801,,929,,4700,,4590,,4530,,3400,,2560,,1230,,1980,,1230,,753,
08MF005,1,1,1926,22,1270,,801,,954,,4930,,4760,,4700,,3650,,2660,,1230,,2060,,1160,,753,
08MF005,1,1,1926,23,1270,,776,,1040,,4980,,4810,,4810,,3200,,2760,,1200,,1940,,1130,,753,
08MF005,1,1,1926,24,1270,,776,,1130,,5040,,4810,,4810,,3140,,2660,,1100,,1940,,1100,E,776,
08MF005,1,1,1926,25,1230,,753,,1200,,4700,,4590,,4870,,3140,,2510,,1040,,1940,,1100,E,776,
08MF005,1,1,1926,26,1130,,753,,1230,,4250,,4360,,4930,,3090,,2420,,1010,,1820,,1100,E,776,
08MF005,1,1,1926,27,1010,,776,,1270,,4250,,4360,,5100,,3090,,2320,,983,,1680,,1070,E,801,
08MF005,1,1,1926,28,929,,776,,1270,,4250,,4360,,5270,,3060,,2320,,983,,1680,,1070,E,827,
08MF005,1,1,1926,29,929,,,,1270,,4420,,3880,,5550,,3060,,2320,,983,,1600,,1040,E,852,
08MF005,1,1,1926,30,929,,,,1270,,4760,,4130,,5720,,3060,,2320,,954,,1530,,1040,E,903,
08MF005,1,1,1926,31,929,,,,1310,,,,4130,,,,3090,,2230,,,,1530,,,,954,
08MF005,1,1,1927,01,1010,,711,,592,,572,E,2140,,4590,,7080,,5100,,2710,,2230,,2810,,1420,
08MF005,1,1,1927,02,1040,,711,,572,,583,E,2100,,4870,,6970,,4700,,2610,,2180,,2760,,1850,
08MF005,1,1,1927,03,1070,,711,,572,,592,E,2060,,5320,,6850,,4360,,2510,,2100,,2760,,1530,
08MF005,1,1,1927,04,1040,,691,,592,,592,E,2020,,5660,,6680,,4250,,2800,,2100,,2760,,1460,
08MF005,1,1,1927,05,1040,,691,,592,,592,,1980,,6060,,6460,,4190,,3000,,1970,,2360,,1380,
08MF005,1,1,1927,06,983,,691,,592,,592,,2100,,6400,,6230,,4080,,2800,,1850,,2270,,1310,
08MF005,1,1,1927,07,878,,671,,592,,572,,2140,,6680,,6060,,4080,,2660,,1770,,2180,,1230,
08MF005,1,1,1927,08,827,,651,,592,,572,,2230,,6910,,6060,,4050,,2660,,1690,,2100,,1130,
08MF005,1,1,1927,09,827,,651,,592,,552,,2320,,7140,,6120,,4050,,2660,,1730,,1970,,1040,
08MF005,1,1,1927,10,801,,631,,572,,552,,2420,,7420,,6000,,4050,,2610,,2230,,1850,,929,
08MF005,1,1,1927,11,753,,631,,572,,552,,2510,,7870,,5950,,4190,,2560,,2100,,1730,,929,
08MF005,1,1,1927,12,731,,612,,552,,572,,2610,,8160,,5830,,3770,,2510,,2710,,1610,,903,
08MF005,1,1,1927,13,711,,612,,572,,612,,2760,,8440,,5780,,3650,,2420,,2710,,1690,,903,
